cnum,instructor,cname,hours,rating
70460,"YILMA, ZELEALEM",MATH MDLS FR CNSLTNG,11.7,4.6
70462,"ADEINAT, IMAN",UNCERT RISK MODELING,8.0,5.0
70462,"AKAN, MUSTAFA",STOCHASTIC MODLG SIM,7.0,4.75
70462,"JACQUILLAT, ALEXANDRE",STOCHASTIC MODLG SIM,7.25,5.0
70462,"JACQUILLAT, ALEXANDRE",UNCERT RISK MODELING,6.5,4.92
70462,"WANG, Yuyan",UNCERT RISK MODELING,7.57,3.86
70465,"DERDENGER, TIM",TECH STRATEGY,6.5,4.0
70465,"SIRBU, MARVIN",TECH STRATEGY,6.5,1.5
70467,"LI, ANDREW",ML FOR BUS ANALYTICS,6.725,4.715
70467,"MOSELEY, BEN",ML FOR BUS ANALYTICS,7.13,4.71
70469,"MATHUR, SAMEER",END TO END BUS ANALY,11.0,4.75
70469,"RAVI, R.",END TO END BUS ANALY,8.445,4.25
70471,"ADEINAT, IMAN",SUPPLY CHAIN MGMT,8.75,4.915
70471,"AKAN, MUSTAFA",SUPPLY CHAIN MGMT,7.166666666666667,3.9
70471,"XU, JOSEPH",SUPPLY CHAIN MGMT,6.3075,4.6125
70476,"AKAN, MUSTAFA",SERVICE OPER MGMT,5.0,5.0
70477,"SECOMANDI, NICOLA",REAL OPTIONS,6.8125,4.2875
70478,"BOATWRIGHT, PETER",PRICING STRATEGY,8.43,4.71
70480,"CORDER, LLOYD",INTERNTNL MARKETING,5.640000000000001,3.9575
70481,"CORDER, LLOYD",MARKETING RESEARCH,5.376666666666666,4.2
70481,"MATHUR, SAMEER",MARKETING RESEARCH,9.2,3.0
70481,"SHARMA, VARUN",MARKETING RESEARCH,8.0,4.5
70481,"STUETTGEN, PETER",MARKETING RESEARCH,9.45,4.4825
70482,"MATHUR, SAMEER",PRICING STRTGY,7.0,3.0
70482,"PRAKHYA, SRINIVASA",PRICING STRTGY,6.8,3.2
70482,"SHI, Zijun",PRICING STRTGY,7.0,3.83
70482,"STUETTGEN, PETER",PRICING STRTGY,7.3075,4.7375
70482,"ZHANG, SHUNYUAN",PRICING STRTGY,5.38,3.13
70483,"GENC, EBRU",ADVRTS & MARKET COMM,8.69,3.69
70483,"MURPHY, MELISSA",ADVRTS & MARKET COMM,5.845,4.698333333333333
70484,"KHOKHER, ZEIGHAM",DATA SCIENCE FOR FIN,6.855,4.715
70485,"BOATWRIGHT, PETER",PRODUCT & BRAND MGT,7.31,4.46
70485,"CORDER, LLOYD",PRODUCT & BRAND MGT,5.3,4.1
70485,"LANKFORD, JOHN",PRODUCT & BRAND MGT,6.4399999999999995,4.105
70485,"MURPHY, MELISSA",PRODUCT & BRAND MGT,6.63,4.71
70489,"BOATWRIGHT, PETER",PROD SRV INNOVAT,7.5,4.5
70492,"AKGUC, SERKAN",INVESTMENT ANALYSIS,12.365,4.13
70492,"GHOSH, ANISHA",INVESTMENT ANALYSIS,7.59,3.38
70492,"HOLLIFIELD, GEORGE BURTON",INVESTMENT ANALYSIS,7.4799999999999995,4.247142857142857
70493,"GUPTA, DEEKSHA",VALUATION AND FIN MO,6.2542857142857144,4.748571428571429
70494,"FAROOQI, MUHAMMAD",MRKTS: ANOM & EFCNCY,8.0,4.723333333333334
70494,"OBRIEN, JOHN",MRKTS: ANOM & EFCNCY,7.25,4.835
70495,"DENES, MATTHEW",CORPORATE FINANCE,7.55,4.6225000000000005
70495,"FAROOQI, MUHAMMAD",CORPORATE FINANCE,8.884285714285713,4.425714285714286
70495,"WALLER, WILLIAM",CORPORATE FINANCE,10.84,3.95
70496,"AKGUC, SERKAN",ENTRP FIN:VLN & DEAL,9.8,4.83
70497,"DAVYDIUK, TETIANA",DERIVATIVE SECURTIES,9.133333333333333,4.36
70497,"SEPPI, DUANE",DERIVATIVE SECURTIES,9.825,4.605
70520,"SEPPI, DUANE",RISK BEHAVIOR OPTION,9.5,4.5
73060,"BORANBAY AKAN, SERRA",ECONOMICS: BASECAMP,2.335,4.445
73060,"WEE, SHU LIN",ECONOMICS: BASECAMP,2.99,4.305
73065,"GASPER, JOHN",NDG BHVR BUS PUB POL,6.0,4.67
73100,"CALABRESE, STEPHEN",PRINC OF ECONOMICS,9.31,3.55
73100,"KUSHNIR, ALEXEY",PRINC OF ECONOMICS,7.795,3.78
73100,"OZDENOREN, HAKKI",PRINC OF ECONOMICS,12.895,3.9699999999999998
73100,"SLEET, CHRISTOPHER",PRINC OF ECONOMICS,7.699999999999999,3.755
73101,"INCEKARA HAFALIR, ELIF",FRESHMAN SEMINAR,5.38,4.13
73102,"BEST, JAMES",PRINCPLES OF MICROEC,6.64,3.813333333333333
73102,"BORANBAY AKAN, SERRA",PRINCPLES OF MICROEC,11.48,4.18
73102,"GASPER, JOHN",PRINCPLES OF MICROEC,8.014444444444443,3.856666666666667
73102,"GATES, Jason",PRINCPLES OF MICROEC,11.125,3.675
73102,"GOLDBURG, CAROL",PRINCPLES OF MICROEC,8.005,2.81
73102,"HOPKINS, Carrie",PRINCPLES OF MICROEC,11.75,4.4
73102,"INDACO, AGUSTIN",PRINCPLES OF MICROEC,8.712499999999999,4.13
73102,"KESTEN, ONUR",PRINCPLES OF MICROEC,6.785,3.245
73102,"KUSHNIR, ALEXEY",PRINCPLES OF MICROEC,7.195,3.9800000000000004
73102,"LEE, Jaepil",PRINCPLES OF MICROEC,16.25,4.79
73102,"LI, Ashlee",PRINCPLES OF MICROEC,7.57,4.14
73102,"LI, SHUYA",PRINCPLES OF MICROEC,12.915,3.25
73102,"MICHELINI, Martin",PRINCPLES OF MICROEC,9.4,4.27
73102,"MOUTON, ANDRE",PRINCPLES OF MICROEC,11.75,4.56
73102,"MULLER, NICHOLAS",PRINCPLES OF MICROEC,7.5975,3.3125
73102,"POLAT, ALI",PRINCPLES OF MICROEC,7.0,3.67
73102,"PORTNYKH, MARGARITA",PRINCPLES OF MICROEC,7.0,2.9050000000000002
73103,"CALABRESE, STEPHEN",PRINCPLES OF MACROEC,11.233333333333334,3.9
73103,"GOLDBURG, CAROL",PRINCPLES OF MACROEC,6.135,3.605
73103,"HOFFMAN, NICHOLAS",PRINCPLES OF MACROEC,8.5,4.835
73103,"LI, Jiayi",PRINCPLES OF MACROEC,8.0,4.5
73103,"MORETTO, Mauro",PRINCPLES OF MACROEC,12.785,4.57
73103,"SAFAK, VELI",PRINCPLES OF MACROEC,10.016666666666667,4.096666666666667
73103,"SLEET, CHRISTOPHER",PRINCPLES OF MACROEC,6.378333333333334,4.295
73103,"ZETLIN-JONES, ARIEL",PRINCPLES OF MACROEC,7.576666666666666,4.0811111111111105
73160,"SPEAR, STEPHEN",FDN MICROEC: AP & TH,6.635,3.795
73199,"ALES, LAURENCE",EXPL LRNG BUS & ECO,4.25,5.0
73210,"CONWAY, KATHLEEN",ECON COLLOQ I,2.0759999999999996,4.17
73230,"BORANBAY AKAN, SERRA",INTERMEDT MICRCOMCS,10.15,4.473333333333334
73230,"DOPPELT, ROSS",INTERMEDT MICRCOMCS,8.75,3.55
73230,"EROL, SELMAN",INTERMEDT MICRCOMCS,8.634,4.021
73230,"NGUYEN, ANH",INTERMEDT MICRCOMCS,7.7,3.8766666666666665
73230,"SAEEDI, MARYAM",INTERMEDT MICRCOMCS,8.003333333333332,3.5566666666666666
73230,"SAFAK, VELI",INTERMEDT MICRCOMCS,9.844999999999999,4.435
73230,"SPEAR, STEPHEN",INTERMEDT MICRCOMCS,9.905,2.36
73240,"CALABRESE, STEPHEN",INTERMD MACROECONOMC,7.510000000000001,3.2133333333333334
73240,"FOLEY-FISHER, NATHAN",INTERMD MACROECONOMC,7.44,4.38
73240,"INDACO, AGUSTIN",INTERMD MACROECONOMC,6.5,4.5
73240,"SHI, LIYAN",INTERMD MACROECONOMC,8.73,3.1
73240,"SHOURIDEH, ALI",INTERMD MACROECONOMC,8.736,3.9239999999999995
73240,"SLEET, CHRISTOPHER",INTERMD MACROECONOMC,8.1125,4.16
73240,"WEE, SHU LIN",INTERMD MACROECONOMC,8.966666666666667,4.34
73240,"ZETLIN-JONES, ARIEL",INTERMD MACROECONOMC,9.88,4.15
73258,"MCCARTHY, MICHAEL",DVL BLCKCHN USE CASE,2.0,5.0
73258,"SHI, RUNTING",DVL BLCKCHN USE CASE,2.0,4.0
73258,"ZETLIN-JONES, ARIEL",DVL BLCKCHN USE CASE,2.0,5.0
73265,"GASPER, JOHN",ECON & DATA SCIENCE,8.943999999999999,4.422
73265,"INDACO, AGUSTIN",ECON & DATA SCIENCE,9.213333333333333,4.26
73265,"KANG, KARAM",ECON & DATA SCIENCE,8.4,4.515000000000001
73265,"PORTNYKH, MARGARITA",ECON & DATA SCIENCE,9.473333333333334,3.8000000000000003
73270,"BEVINS, CARLA",PROF COMM FR ECO,7.246666666666667,4.536666666666666
73270,"RUDMAN, JOSEPH",WRITING FOR ECONOMST,6.5,4.0
73270,"STARK, V.EMILY",PROF COMM FR ECO,8.62875,3.6774999999999998
73270,"STARK, V.EMILY",STR PROF COMM FR ECO,9.143333333333333,3.81
73274,"GROEGER, JOACHIM",ECONOMETRICS I,9.74,3.54
73274,"KANG, KARAM",ECONOMETRICS I,6.933333333333334,4.526666666666666
73274,"SARPCA, SINAN",ECONOMETRICS I,5.96,3.54
73315,"KESTEN, ONUR",MARKET DESIGN,7.956666666666667,4.396666666666667
73315,"KUSHNIR, ALEXEY",MARKET DESIGN,7.14,3.86
73327,"AKGUC, SERKAN",ADVTOPMACROREALBUSCY,9.5,5.0
73327,"GASPER, JOHN",ADVTOPMACROREALBUSCY,8.0,4.25
73327,"KYDLAND, FINN",ADVTOPMACROREALBUSCY,9.25,4.5
73328,"GAYNOR, MARTIN",HEALTH ECONOMICS,8.870000000000001,4.55
73332,"SPEAR, STEPHEN",POLITICAL ECONOMY,5.875,4.4399999999999995
73338,"ZETLIN-JONES, ARIEL",FINANCIAL CRIS & RSK,7.8575,4.58
73341,"BORANBAY AKAN, SERRA",WTH FIRM: MNG THR IN,11.0,5.0
73341,"KUSHNIR, ALEXEY",MNG THR INCENTIVES,9.0,4.67
73341,"KUSHNIR, ALEXEY",WTH FIRM: MNG THR IN,7.776666666666666,4.443333333333333
73347,"BORANBAY AKAN, SERRA",GAME THEORY ECON,10.35,4.94
73347,"EROL, SELMAN",GAME THEORY ECON,6.8,4.5
73347,"EROL, SELMAN",GAMETHRY APP ECO BUS,7.33,4.33
73347,"INDACO, AGUSTIN",GAMETHRY APP ECO BUS,9.33,5.0
73347,"KESTEN, ONUR",GAME THEORY ECON,8.5,4.21
73347,"KUSHNIR, ALEXEY",GAMETHRY APP ECO BUS,8.0,4.0
73347,"MATHUR, SAMEER",GAMETHRY APP ECO BUS,10.67,2.78
73347,"OZYURT, SELCUK",GAME THEORY ECON,8.27,4.27
73348,"BORANBAY AKAN, SERRA",BEHAVIORAL ECONOMCS,9.045,4.645
73348,"GASPER, JOHN",BEHAVIORAL ECONOMCS,6.5775,4.71
73348,"INCEKARA HAFALIR, ELIF",BEHAVIORAL ECONOMCS,5.9,3.9
73348,"INDACO, AGUSTIN",BEHAVIORAL ECONOMCS,8.645,4.615
73348,"TURHAN, BERTAN",BEHAVIORAL ECONOMCS,10.11,2.44
73352,"CALABRESE, STEPHEN",PUBLIC ECONOMICS,6.29,3.86
73352,"FONG, CHRISTINA",PUBLIC ECONOMICS,6.244,4.546
73353,"FAROOQI, MUHAMMAD",FIN REG IN DIGTL AGE,8.0,4.75
73353,"SPATT, CHESTER",EC REG FIN MKTS,5.0,4.25
73353,"SPATT, CHESTER",FIN REG IN DIGTL AGE,8.0,4.0
73359,"CALABRESE, STEPHEN",BENEFIT-COST ANALYSS,8.0,3.5
73359,"KRYUKOV, YAROSLAV",BENEFIT-COST ANALYSS,8.0,3.63
73359,"MULLER, NICHOLAS",BENEFIT-COST ANALYSS,5.66,3.9050000000000002
73359,"NGUYEN, ANH",BENEFIT-COST ANALYSS,6.8,3.2
73359,"PORTNYKH, MARGARITA",BENEFIT-COST ANALYSS,4.57,3.71
73365,"BORANBAY AKAN, SERRA",FRMS MARKET STRC STR,8.76,4.91
73365,"SAEEDI, MARYAM",FRMS MARKET STRC STR,6.87,3.9599999999999995
73365,"SAFAK, VELI",FRMS MARKET STRC STR,9.08,4.32
73365,"SARPCA, SINAN",FRMS MARKET STRC STR,6.8,3.3
73366,"SAEEDI, MARYAM",DSNG THE DIGITAL ECO,7.05,3.825
73367,"WEE, SHU LIN",TECH JOBS & FTR WRK,9.5,4.5
73372,"GOODFRIEND, MARVIN",INTNL MONEY/FINANCE,8.0,4.25
73374,"CHILDERS, DAVID",ECONOMETRICS II,9.803999999999998,3.246
73407,"HELU, AMAL",FNDML STATCL MODELNG,10.0,3.33
73407,"LESSEM, REBECCA",FNDML STATCL MODELNG,10.2,3.2
73407,"PARK, TAEYONG",FNDML STATCL MODELNG,7.4,4.6
73408,"CLAY, KAREN",LAW & ECONOMICS,7.505000000000001,4.3149999999999995
73415,"GROEGER, JOACHIM",DA DRV BIS PB PLY,5.82,4.45
73421,"ALES, LAURENCE",EMERGING MARKETS,8.193999999999999,4.904
73421,"PAPANASTASIOU, MARINA",EMERGING MARKETS,9.86,4.71
73423,"CHILDERS, DAVID",FRCST FR ECON & BUS,8.65,3.516666666666667
73427,"MULLER, NICHOLAS",SUST ENRG & ENV ECON,6.995,4.67
73433,"MULLER, NICHOLAS",ENVIRONMNTL PLY ECON,7.14,4.86
73449,"ANDERSON, KATHARINE",SOC ECON & INFO NTWK,4.465,3.5149999999999997
73465,"DERDENGER, TIM",TECHNOLOGY STRATEGY,6.8,4.45
73465,"SIRBU, MARVIN",TECHNOLOGY STRATEGY,6.2,2.6
73469,"SPEAR, STEPHEN",GLBL ELECTRONIC MKTS,5.895,4.465
73476,"CLAY, KAREN",AMER ECONOMIC HSTRY,8.95,4.215
73497,"BORANBAY AKAN, SERRA",SENIOR PROJECT,7.119999999999999,4.75
73497,"KANG, KARAM",SENIOR PROJECT,8.625,3.625
73497,"SAEEDI, MARYAM",SENIOR PROJECT,5.0,5.0
73497,"ZETLIN-JONES, ARIEL",SENIOR PROJECT,5.6,4.6
73501,"ALES, LAURENCE",TPR HONORS THESIS II,2.0,5.0
76100,"ADAMS, ALEXIS",READ WRITE ACAD CNTX,4.63,4.63
76100,"AUSTIN, KEELY",READ WRITE ACAD CNTX,8.620000000000001,4.647142857142858
76100,"CARLOCK, JANINE",READ WRITE ACAD CNTX,8.285,4.575
76100,"DAWSON, JOHN",READ WRITE ACAD CNTX,8.38,4.38
76100,"DREHER, KIRA",READ WRITE ACAD CNTX,10.067499999999999,4.4775
76100,"FEUER, MARIA",READ WRITE ACAD CNTX,7.33,4.67
76100,"GILLETTE, COLBY",READ WRITE ACAD CNTX,9.564,4.536
76100,"GOMEZ LAICH, MARIA PIA",READ WRITE ACAD CNTX,9.301428571428572,4.217142857142857
76100,"GORDON, ANDREW",READ WRITE ACAD CNTX,6.603333333333333,4.8566666666666665
76100,"HALL, ALEXANDER",READ WRITE ACAD CNTX,7.36,4.46
76100,"HAWORTH, KEVIN",READ WRITE ACAD CNTX,7.015,4.915
76100,"HELBERG, ALEXANDER",READ WRITE ACAD CNTX,6.69,4.75
76100,"HODGES, ADAM",READ WRITE ACAD CNTX,11.585,3.495
76100,"HYMAN, LUDMILA",READ WRITE ACAD CNTX,11.145,4.38
76100,"JING, Ying",READ WRITE ACAD CNTX,6.67,4.56
76100,"MICHAEL, MARISSA",READ WRITE ACAD CNTX,6.805,3.96
76100,"MITCHELL, THOMAS",READ WRITE ACAD CNTX,12.29,3.71
76100,"ORETO, REBECCA",READ WRITE ACAD CNTX,9.56,3.695
76100,"PESSOA, SILVIA",READ WRITE ACAD CNTX,11.15,4.5649999999999995
76100,"REYNOLDS, DUDLEY",READ WRITE ACAD CNTX,10.316666666666666,4.256666666666667
76100,"SALEHZADEH, JULIA",READ WRITE ACAD CNTX,8.5,4.665
76100,"SQUIRES, JEFFREY",READ WRITE ACAD CNTX,11.678333333333333,4.341666666666667
76100,"WANG, Yishan",READ WRITE ACAD CNTX,7.36,4.43
76100,"WRIGHT, HEIDI",READ WRITE ACAD CNTX,7.538125,4.690625
76100,"YOON, JUNGWAN",READ WRITE ACAD CNTX,7.55,4.8525
76101,"ADCOX, JAMES",INTERPRETN & ARGMNT,7.118461538461539,4.053076923076923
76101,"ALEXANDER, EMILY",INTERPRETN & ARGMNT,8.566666666666666,3.6566666666666667
76101,"AMERIKANER, ANDRES",INTERPRETN & ARGMNT,10.465,4.18
76101,"AUSTIN, KEELY",INTERPRETN & ARGMNT,8.636,4.3340000000000005
76101,"CALTON, ROBERT",INTERPRETN & ARGMNT,8.355,4.54
76101,"CARLOCK, JANINE",INTERPRETN & ARGMNT,7.75,4.0
76101,"CERNIGLIA, DAVID",INTERPRETN & ARGMNT,5.216666666666666,4.63
76101,"DAWSON, JOHN",INTERPRETN & ARGMNT,7.6000000000000005,3.79
76101,"DICKSON-LAPRADE, DANIEL",INTERPRETN & ARGMNT,6.224,4.3420000000000005
76101,"DREHER, KIRA",INTERPRETN & ARGMNT,9.540000000000001,4.613333333333333
76101,"EBERHARDINGER, MARY",INTERPRETN & ARGMNT,4.923333333333333,4.1866666666666665
76101,"FELLER, MEGAN",INTERPRETN & ARGMNT,6.771666666666667,4.18
76101,"FEST, BRADLEY",INTERPRETN & ARGMNT,7.4,4.065
76101,"FEUER, MARIA",INTERPRETN & ARGMNT,8.753333333333332,3.7166666666666663
76101,"GALLAGHER, MAUREEN",INTERPRETN & ARGMNT,11.0875,3.2275
76101,"GANOE, KRISTY",INTERPRETN & ARGMNT,6.013333333333333,3.5766666666666667
76101,"GILLETTE, COLBY",INTERPRETN & ARGMNT,8.144444444444444,3.846666666666667
76101,"GOESSLING, JACOB",INTERPRETN & ARGMNT,6.833333333333333,3.72
76101,"GOMEZ LAICH, MARIA PIA",INTERPRETN & ARGMNT,8.411428571428571,4.147142857142857
76101,"GOODMANSON, RACHEL",INTERPRETN & ARGMNT,6.640000000000001,4.793333333333333
76101,"GORDON, ANDREW",INTERPRETN & ARGMNT,6.78,4.52
76101,"GOSS, MARGARET",INTERPRETN & ARGMNT,8.22,4.333333333333333
76101,"GOTZLER, STEVEN",INTERPRETN & ARGMNT,6.827142857142857,4.454285714285715
76101,"GOUNARIS, MEGAN",INTERPRETN & ARGMNT,8.263333333333334,3.7566666666666664
76101,"HAGAN, SUSAN",INTERPRETN & ARGMNT,10.2,4.6
76101,"HANCOCK, SARAH",INTERPRETN & ARGMNT,6.367142857142857,4.554285714285714
76101,"HAWORTH, KEVIN",INTERPRETN & ARGMNT,7.042,4.151999999999999
76101,"HEISE, MEGAN",INTERPRETN & ARGMNT,6.755,4.5175
76101,"HELBERG, ALEXANDER",INTERPRETN & ARGMNT,7.44,4.4350000000000005
76101,"HODGES, ADAM",INTERPRETN & ARGMNT,10.600000000000001,4.1
76101,"HOLMES, DON",INTERPRETN & ARGMNT,7.668000000000001,4.764
76101,"HUBER, NICHOLAS",INTERPRETN & ARGMNT,5.486666666666667,4.5
76101,"HYMAN, LUDMILA",INTERPRETN & ARGMNT,9.39,4.7025
76101,"KRAVETZ, RACHEL",INTERPRETN & ARGMNT,7.7509999999999994,4.093999999999999
76101,"LAMBERT, MATTHEW",INTERPRETN & ARGMNT,13.5,5.0
76101,"LASKI, GREGORY",INTERPRETN & ARGMNT,6.751666666666666,4.256666666666667
76101,"MAYSHLE, PETER",INTERPRETN & ARGMNT,6.581818181818182,3.7363636363636363
76101,"MICHAEL, MARISSA",INTERPRETN & ARGMNT,7.385,3.76
76101,"MITCHELL, RYAN",INTERPRETN & ARGMNT,10.405,4.4366666666666665
76101,"MITCHELL, THOMAS",INTERPRETN & ARGMNT,10.388,4.409999999999999
76101,"MORTENSEN, DANIEL",INTERPRETN & ARGMNT,7.418333333333333,4.138333333333333
76101,"MOZISEK, KORRYN",INTERPRETN & ARGMNT,7.285,3.33
76101,"NELSON, MATTHEW",INTERPRETN & ARGMNT,5.5125,4.4075
76101,"NEWMAN, KATHLEEN",INTERPRETN & ARGMNT,6.74,4.63
76101,"NOVOSAT, COURTNEY",INTERPRETN & ARGMNT,6.726666666666667,3.9566666666666666
76101,"PAL-AGRAWAL, JULIE",INTERPRETN & ARGMNT,6.185833333333334,4.578333333333333
76101,"PENMAN, WILLIAM",INTERPRETN & ARGMNT,7.06,4.41
76101,"PENSKY, DAVID",INTERPRETN & ARGMNT,6.0,4.0
76101,"PESSOA, SILVIA",INTERPRETN & ARGMNT,9.457272727272727,4.13909090909091
76101,"POLLAK, CALVIN",INTERPRETN & ARGMNT,6.69,4.06
76101,"REINEKE, Juliann",INTERPRETN & ARGMNT,6.56,4.763333333333334
76101,"RIESS, Scott",INTERPRETN & ARGMNT,7.555,3.8674999999999997
76101,"RINGLER, Hannah",INTERPRETN & ARGMNT,6.73,4.14
76101,"RODERICK, RYAN",INTERPRETN & ARGMNT,7.34,4.455
76101,"SALEHZADEH, JULIA",INTERPRETN & ARGMNT,8.670000000000002,3.66
76101,"SHROPSHIRE, KATHARINE",INTERPRETN & ARGMNT,10.036666666666667,4.56
76101,"SMITH, JAMIE",INTERPRETN & ARGMNT,7.831428571428572,4.355714285714286
76101,"SQUIRES, JEFFREY",INTERPRETN & ARGMNT,9.11,4.57
76101,"STAMM, CRAIG",INTERPRETN & ARGMNT,7.32,4.787894736842105
76101,"SUZELIS, NATALIE",INTERPRETN & ARGMNT,5.8933333333333335,4.57
76101,"TANNER, SUSAN",INTERPRETN & ARGMNT,6.67,2.22
76101,"TANTRIGODA, PAVITHRA KASUN",INTERPRETN & ARGMNT,6.163333333333333,4.386666666666667
76101,"VUKODER, BRET",INTERPRETN & ARGMNT,9.02,4.906000000000001
76101,"WETZEL, DANIELLE",INTERPRETN & ARGMNT,8.38,4.75
76101,"WIGGINTON, REBECCA",INTERPRETN & ARGMNT,7.741176470588235,4.1123529411764705
76101,"WILLIAMS, Benjamin",INTERPRETN & ARGMNT,16.333333333333332,5.0
76101,"WILLIAMS, MICHAEL",INTERPRETN & ARGMNT,8.793333333333333,4.396666666666667
76101,"WILLIAMSON, KENDRA",INTERPRETN & ARGMNT,7.004,4.0
76101,"WILTON, JESSICA",INTERPRETN & ARGMNT,8.3,4.175
76101,"WISCOMB, AVERY",INTERPRETN & ARGMNT,5.6,4.2
76101,"WODZAK, SOPHIE",INTERPRETN & ARGMNT,6.538571428571429,4.207142857142857
76101,"ZELESNICK, JOSHUA",INTERPRETN & ARGMNT,7.913333333333334,4.093333333333334
76102,"GILLETTE, COLBY",ADV FY WRITING,7.5,4.5
76102,"MAYSHLE, PETER",ADV FY WRITING,7.915,3.9450000000000003
76102,"MOZISEK, KORRYN",ADV FY WRITING,7.5,4.83
76102,"SMITH, JAMIE",ADV FY WRITING,8.013333333333334,4.626666666666666
76102,"WIGGINTON, REBECCA",ADV FY WRITING,7.4,4.525
76106,"GLANVILL, Baron",WRTNG ABT LIT/ART,7.0249999999999995,4.2425
76106,"GOTZLER, STEVEN",WRTNG ABT LIT/ART,7.866,4.034
76106,"HAWORTH, KEVIN",WRTNG ABT LIT/ART,6.042631578947368,4.702105263157895
76106,"HOLMES, DON",WRTNG ABT LIT/ART,5.21,4.86
76106,"JO, EUNJI",WRTNG ABT LIT/ART,7.572857142857143,4.007142857142857
76106,"KRAVETZ, RACHEL",WRTNG ABT LIT/ART,6.534999999999999,4.3445
76106,"NIELSEN, Pearl",WRTNG ABT LIT/ART,7.43125,4.24
76106,"QUIRK, Jack",WRTNG ABT LIT/ART,7.9,4.4275
76106,"ROWLEY, Robyn",WRTNG ABT LIT/ART,7.3172727272727265,4.329999999999999
76106,"STALLSMITH, Katie",WRTNG ABT LIT/ART,5.67,4.13
76106,"WALKER, ELIZABETH",WRTNG ABT LIT/ART,8.193333333333333,4.086666666666667
76106,"WETZEL, DANIELLE",WRTNG ABT LIT/ART,8.5175,4.2175
76106,"WIGGINTON, REBECCA",WRTNG ABT LIT/ART,6.57,4.535
76106,"WILLIAMS, Benjamin",WRTNG ABT LIT/ART,8.16,4.138571428571429
76107,"BRANSCOMB, Richard",WRTG ABOUT DATA,7.523333333333333,4.213333333333334
76107,"BROWN, DAVID",WRTG ABOUT DATA,6.827692307692308,4.0976923076923075
76107,"CALTON, ROBERT",WRTG ABOUT DATA,6.812857142857142,4.321428571428571
76107,"CARLOCK, JANINE",WRTG ABOUT DATA,6.163333333333334,4.066666666666667
76107,"DEJEU, Emily",WRTG ABOUT DATA,7.355,4.74
76107,"GEORGE, BARBARA",WRTG ABOUT DATA,5.0,4.27
76107,"JO, EUNJI",WRTG ABOUT DATA,5.67,4.11
76107,"KOHLER, ALAN",WRTG ABOUT DATA,5.6225,4.69
76107,"LAUDENBACH, MICHAEL",WRTG ABOUT DATA,6.12625,4.51875
76107,"MAZAITIS, PAUL",WRTG ABOUT DATA,7.3,4.4
76107,"POLLAK, CALVIN",WRTG ABOUT DATA,7.6,4.57
76107,"RINGLER, Hannah",WRTG ABOUT DATA,7.1049999999999995,3.7750000000000004
76107,"ROSSELOT-MERRITT, JEREMY",WRTG ABOUT DATA,6.5,4.5
76107,"WALKER, ELIZABETH",WRTG ABOUT DATA,5.952500000000001,4.3625
76107,"WANG, Yishan",WRTG ABOUT DATA,5.711666666666666,4.065
76107,"WIGGINTON, REBECCA",WRTG ABOUT DATA,6.8345,4.2780000000000005
76107,"WOLFE, JOANNA",WRTG ABOUT DATA,7.718000000000001,4.388
76107,"WRIGHT, HEIDI",WRTG ABOUT DATA,6.44125,4.248125
76107,"YOON, JUNGWAN",WRTG ABOUT DATA,7.024444444444445,4.525555555555555
76108,"BARTOS, HALEIGH",WRTG ABT PUB PROBS,5.215,4.734999999999999
76108,"BRANSCOMB, Richard",WRTG ABT PUB PROBS,8.3325,4.075
76108,"CALTON, ROBERT",WRTG ABT PUB PROBS,6.83,3.795
76108,"CARLOCK, JANINE",WRTG ABT PUB PROBS,9.13,3.88
76108,"DAWSON, JOHN",WRTG ABT PUB PROBS,10.375,3.815
76108,"DEJEU, Emily",WRTG ABT PUB PROBS,7.6125,4.7225
76108,"GEORGE, BARBARA",WRTG ABT PUB PROBS,5.98,4.2875
76108,"GOUNARIS, MEGAN",WRTG ABT PUB PROBS,8.23,3.4699999999999998
76108,"HELBERG, ALEXANDER",WRTG ABT PUB PROBS,5.845000000000001,4.5
76108,"JANUSZKO, CODY",WRTG ABT PUB PROBS,5.321,4.765
76108,"KIDDER, Julie",WRTG ABT PUB PROBS,6.01,4.297142857142857
76108,"LAUDENBACH, MICHAEL",WRTG ABT PUB PROBS,6.0,4.725
76108,"MAYSHLE, PETER",WRTG ABT PUB PROBS,5.422380952380952,4.252857142857143
76108,"MCCANN, Laura",WRTG ABT PUB PROBS,7.636,4.032
76108,"NOVOSAT, COURTNEY",WRTG ABT PUB PROBS,6.909999999999999,4.162857142857143
76108,"ROSSELOT-MERRITT, JEREMY",WRTG ABT PUB PROBS,5.175,4.715
76108,"SHANMUGARAJ, Nisha",WRTG ABT PUB PROBS,6.280909090909091,4.433636363636364
76108,"SMITH, JAMIE",WRTG ABT PUB PROBS,7.584999999999999,4.235
76108,"TANNER, SUSAN",WRTG ABT PUB PROBS,7.636666666666667,3.9783333333333335
76108,"TANQUARY, NICOLE",WRTG ABT PUB PROBS,5.956,4.428
76108,"WALKER, ELIZABETH",WRTG ABT PUB PROBS,8.215,4.1625
76108,"WETZEL, DANIELLE",WRTG ABT PUB PROBS,7.794,4.165
76108,"WOLFE, JOANNA",WRTG ABT PUB PROBS,9.29,3.57
76120,"WARREN, CHRISTOPHER",FIRST YEAR SEMINAR,5.0,5.0
76185,"ACHUGAR, MARIANA",FRESHMAN SEMINAR,7.25,3.63
